,ID1_G,ID2_G,ID_T_G,ID_R_G,Winner
5416,29732,24534,13264,9,29732
5417,26313,13626,13264,9,26313
5418,14387,18076,13266,9,14387
5419,17358,10990,13266,9,10990
5420,28108,27783,13266,9,28108
5421,29894,24721,13266,9,24721
5422,3577,685,12820,10,685
5423,1264,22439,12821,3,1264
5424,9840,6431,12821,3,6431
5425,5127,3996,12821,3,5127
5426,10828,13048,12821,3,13048
5427,24084,20542,13167,9,20542
5428,17964,29889,13272,10,29889
5429,24245,14108,13272,10,14108
5430,25365,18770,13275,10,25365
5431,22992,21070,13275,10,21070
5432,11178,791,12820,10,791
5433,14891,25543,12821,3,25543
5434,10116,22807,12821,3,22807
5435,19962,11521,12821,3,11521
5436,1672,22429,12821,3,1672
5437,20104,12871,13167,9,20104
5438,21032,52016,12821,1,52016
5439,36402,23235,12821,1,23235
5440,36402,5736,12821,3,5736
5441,21329,33860,13261,9,21329
5442,23816,28898,13261,9,28898
5443,11310,21883,13267,9,11310
5444,11816,23146,13267,9,11816
5445,29665,8787,13271,10,8787
5446,29905,15075,13271,10,15075
5447,14465,26706,13273,9,26706
5448,12194,9941,13273,9,9941
5449,22056,17972,13273,9,17972
5450,25332,49881,12820,10,49881
5451,16994,5129,12821,3,5129
5452,9229,4454,12821,3,9229
5453,838,10231,13167,9,10231
5454,13798,13209,13260,9,13209
5455,21548,17967,13260,9,21548
5456,1930,1782,13260,9,1782
5457,24849,29663,13260,9,24849
5458,27851,17123,13263,9,17123
5459,29883,11575,13263,9,11575
5460,27084,20658,13267,9,20658
5461,4453,18398,13269,10,4453
5462,11981,23099,13269,10,11981
5463,9649,19883,13259,9,19883
5464,13267,21177,13259,9,21177
5465,14510,24240,13259,9,24240
5466,6820,6100,13259,9,6820
5467,29959,18495,13261,9,18495
5468,27531,3685,13262,10,3685
5469,1128,26925,13263,9,26925
5470,22323,24841,13265,10,24841
5471,14898,18720,13265,10,18720
5472,17005,29257,13268,12,17005
5473,21460,22906,13274,9,22906
5474,22269,20896,13274,9,22269
5475,17788,7302,13270,10,7302
5476,13727,28074,13270,10,28074
5477,24249,8946,13261,9,8946
5478,21329,29959,13261,10,29959
5479,9517,18341,13264,10,9517
5480,29732,26313,13264,10,26313
5481,20104,935,13167,10,935
5482,14536,20979,13168,1,14536
5483,29665,29905,13271,12,29905
5484,24245,17964,13272,12,17964
5485,20463,44263,13168,1,20463
5486,14465,12194,13273,10,12194
5487,22056,37034,13273,10,37034
5488,22992,25365,13275,12,25365
5489,11178,3577,12820,12,3577
5490,25744,17419,13168,1,17419
5491,11224,21559,13168,1,11224
5492,14856,26845,13168,1,14856
5493,16433,1132,13168,1,16433
5494,11981,4453,13269,12,4453
5495,24084,838,13167,10,838
5496,17837,23160,13168,1,17837
5497,18136,23012,13168,1,23012
5498,26922,14884,13168,1,14884
5499,21548,13798,13260,10,21548
5500,1930,24849,13260,10,24849
5501,23816,24249,13261,10,24249
5502,27851,12662,13263,10,12662
5503,1128,29883,13263,10,29883
5504,29732,9517,13264,12,9517
5505,14387,17358,13266,10,17358
5506,28108,29894,13266,10,29894
5507,9649,13267,13259,10,13267
5508,6820,14510,13259,10,6820
5509,27531,28171,13262,12,28171
5510,13727,17788,13270,12,17788
5511,12430,18495,13168,1,18495
5512,736,22115,13168,1,736
5513,8741,18497,13168,1,8741
5514,11310,12544,13267,10,12544
5515,27084,11816,13267,10,11816
5516,14465,22056,13273,12,14465
5517,21460,23260,13274,10,23260
5518,22269,22069,13274,10,22269
5519,20463,20694,13168,2,20694
5520,17837,25744,13168,2,17837
5521,13800,14536,13168,2,14536
5522,16433,14856,13168,2,14856
5523,11224,13764,13168,2,13764
5524,26922,23640,13168,2,23640
5525,22323,14898,13265,12,14898
5526,27084,11310,13267,12,11310
5527,20104,24084,13167,12,20104
5528,736,18136,13168,2,736
5529,12430,8741,13168,2,8741
5530,27851,1128,13263,12,1128
5531,1930,21548,13260,12,21548
5532,21329,23816,13261,12,21329
5533,14387,28108,13266,12,28108
5534,22269,21460,13274,12,21460
5535,6820,9649,13259,12,6820
5536,13069,45977,13288,4,13069
5537,9941,21311,13293,4,9941
5538,36822,10288,13293,4,10288
5539,26907,14329,13293,4,14329
5540,7806,20847,12821,4,7806
5541,14727,678,12821,4,678
5542,6101,735,12821,4,6101
5543,1266,24225,12821,4,1266
5544,655,25165,12821,4,655
5545,17837,20463,13168,3,17837
5546,11224,736,13168,3,736
5547,26922,12430,13168,3,26922
5548,34234,31458,13292,4,34234
5549,29594,30221,13292,4,30221
5550,28685,21402,13292,4,28685
5551,5992,7772,12821,4,5992
5552,13447,13429,12821,4,13429
5553,673,1576,12821,4,673
5554,4045,3054,12821,4,4045
5555,11953,18485,12821,4,11953
5556,5127,2123,12821,4,2123
5557,13800,16433,13168,3,16433
5558,18648,30355,13168,4,18648
5559,10901,1823,13278,4,1823
5560,23348,36397,13278,4,23348
5561,11884,7895,13278,4,7895
5562,14108,34548,13291,4,14108
5563,7286,14530,13291,4,14530
5564,28684,31330,13292,4,28684
5565,7127,9840,12821,4,9840
5566,4061,4146,12821,4,4061
5567,578,8396,12821,4,578
5568,11226,13576,12821,4,11226
5569,1672,918,12821,4,918
5570,3492,7459,12821,4,7459
5571,791,961,12821,4,961
5572,11704,14432,12821,4,11704
5573,7452,11373,12821,4,11373
5574,4010,728,12821,4,728
5575,650,5136,12821,4,5136
5576,8806,9488,12821,4,8806
5577,17928,12490,13168,4,17928
5578,29673,17289,13278,4,17289
5579,24797,42971,13278,4,42971
5580,3849,23079,13282,4,3849
5581,27621,29610,13282,4,29610
5582,22277,24870,13282,4,24870
5583,13607,30135,13282,4,13607
5584,11957,21646,13287,4,11957
5585,26839,24009,13287,4,24009
5586,8517,14545,13287,4,8517
5587,23641,28936,13293,4,23641
5588,26705,23365,13293,4,23365
5589,48695,29038,13295,4,48695
5590,25365,24954,13295,4,25365
5591,40058,52032,13295,4,40058
5592,25104,35084,13295,4,35084
5593,17094,18766,13295,4,17094
5594,13017,22800,13295,4,13017
5595,17474,6848,12821,4,6848
5596,6081,17829,12821,4,6081
5597,10116,9833,12821,4,9833
5598,9305,14177,12821,4,14177
5599,7043,5917,12821,4,5917
5600,11178,6002,12821,4,6002
5601,875,14716,13168,4,875
5602,19,9471,12821,4,19
5603,13799,3577,12821,4,3577
5604,29271,27357,13281,4,29271
5605,17967,12873,13281,4,12873
5606,23816,26236,13261,4,26236
5607,7451,29293,13261,4,7451
5608,45175,32766,13264,4,45175
5609,24841,7612,13265,5,24841
5610,12276,19685,13265,5,12276
5611,18720,8440,13265,5,8440
5612,11388,23090,13265,5,11388
5613,14898,18746,13265,5,14898
5614,14387,10492,13266,4,14387
5615,10051,26847,13266,4,10051
5616,14621,19946,13267,4,19946
5617,18497,758,13267,4,758
5618,20653,14543,13269,5,20653
5619,21392,20849,13281,4,20849
5620,26421,20850,13289,4,26421
5621,17968,26149,13289,4,26149
5622,37781,29889,13291,4,29889
5623,19948,22435,13291,4,19948
5624,24711,18282,13291,4,18282
5625,23190,19755,13291,4,23190
5626,23075,30605,13279,4,30605
5627,5904,27206,13279,4,5904
5628,16996,30092,13279,4,16996
5629,11388,17637,13283,4,11388
5630,22557,8354,13283,4,8354
5631,21109,40187,13287,4,40187
5632,3747,28074,13288,4,28074
5633,29293,6694,13289,4,6694
5634,3316,24703,13292,4,3316
5635,25294,21332,13277,4,21332
5636,14892,20765,13277,4,20765
5637,23461,8812,13277,4,8812
5638,28075,29922,13277,4,29922
5639,21524,13592,13289,4,13592
5640,29816,26060,13291,4,29816
5641,10400,12587,13168,4,12587
5642,13617,3996,13168,4,3996
5643,12653,10813,13168,4,12653
5644,12921,26606,13277,4,12921
5645,32203,33234,13277,4,33234
5646,9493,29463,13277,4,9493
5647,35539,27119,13277,4,27119
5648,30119,29285,13277,4,29285
5649,30856,28904,13278,4,30856
5650,23082,23129,13278,4,23129
5651,20809,24073,13281,4,24073
5652,29943,17788,13288,4,17788
5653,10078,23471,13288,4,23471
5654,7302,28763,13288,4,7302
5655,11362,12031,13288,4,12031
5656,28263,28077,13288,4,28077
5657,20235,27113,13288,4,27113
5658,20290,25539,13288,4,25539
5659,16999,6003,13288,4,16999
5660,13727,17365,13288,4,17365
5661,20548,29151,13288,4,29151
5662,26046,4362,13288,4,4362
5663,19962,16994,12821,4,19962
5664,674,10995,12821,4,10995
5665,6691,9094,12821,4,9094
5666,7295,20651,12821,4,7295
5667,3985,7757,12821,4,3985
5668,22434,427,12821,4,427
5669,4003,12190,12821,4,4003
5670,762,1264,12821,4,762
5671,11224,21623,13168,4,21623
5672,29372,2379,13168,4,2379
5673,838,9259,13168,4,838
5674,11981,8659,13278,4,8659
5675,20396,26077,13278,4,20396
5676,24721,26847,13285,4,24721
5677,17358,28988,13285,4,17358
5678,10990,26211,13285,4,10990
5679,28346,12055,13285,4,28346
5680,17368,22448,13285,4,17368
5681,28586,26503,13286,4,28586
5682,26889,20658,13286,4,20658
5683,4453,10844,13287,4,10844
5684,33904,21254,13287,4,21254
5685,11358,23802,13287,4,11358
5686,20100,26213,13287,4,20100
5687,14960,37035,13287,4,14960
5688,29665,27262,13290,4,29665
5689,28885,23336,13290,4,28885
5690,7260,29888,13291,4,7260
5691,28869,14534,13291,4,14534
5692,14427,30096,13291,4,14427
5693,685,5961,12821,4,685
5694,11923,609,12821,4,609
5695,2904,11881,12821,4,11881
5696,1837,22433,12821,4,1837
5697,6465,1113,12821,4,6465
5698,1092,29932,12821,4,1092
5699,1035,5054,12821,4,5054
5700,1042,20648,12821,4,20648
5701,468,1181,12821,4,468
5702,12043,6817,12821,4,12043
5703,9831,616,12821,4,616
5704,6431,26922,13168,4,6431
5705,5838,736,13168,4,5838
5706,1747,13048,13168,4,13048
5707,17964,40228,13281,4,17964
5708,32510,21530,13281,4,21530
5709,9892,29960,13281,4,29960
5710,33161,20133,13286,4,20133
5711,24877,22445,13286,4,24877
5712,26890,17798,13287,4,26890
5713,24294,32669,13289,4,24294
5714,29959,17749,13289,4,29959
5715,28295,21418,13291,4,21418
5716,18440,28891,13291,4,18440
5717,28925,24245,13291,4,24245
5718,9043,9675,12821,4,9675
5719,1075,18016,12821,4,1075
5720,17837,12871,13168,4,12871
5721,14606,13820,13168,4,13820
5722,13957,14959,13168,4,13957
5723,11683,23099,13279,4,23099
5724,26061,10011,13279,4,10011
5725,26313,12229,13279,4,12229
5726,13209,13798,13279,4,13798
5727,7826,26140,13279,4,7826
5728,19907,22479,13279,4,22479
5729,14561,18747,13281,4,14561
5730,24647,27082,13281,4,24647
5731,29159,30972,13281,4,29159
5732,5929,24249,13289,4,5929
5733,16998,21467,13289,4,16998
5734,18483,18579,13290,4,18483
5735,13337,35143,13290,4,13337
5736,18474,13950,13290,4,13950
5737,22704,29829,13290,4,22704
5738,27547,26205,13293,4,27547
5739,12194,29903,13293,4,12194
5740,20983,20657,13293,4,20983
5741,9543,32391,13293,4,9543
5742,18477,28368,13293,4,18477
5743,14465,17972,13293,4,14465
5744,22069,24291,13294,4,24291
5745,23753,30840,13294,4,30840
5746,23998,34693,13294,4,34693
5747,36449,38621,13295,4,36449
5748,31290,36275,13295,4,31290
5749,22992,11332,13295,4,11332
5750,13971,24533,13295,4,13971
5751,18770,6534,13295,4,18770
5752,5069,25172,13295,4,5069
5753,13800,18370,13168,4,18370
5754,9243,25795,13278,4,9243
5755,8946,882,13278,4,882
5756,575,29011,13278,4,575
5757,23815,18094,13280,4,18094
5758,26228,34185,13280,4,26228
5759,11309,10920,13280,4,11309
5760,17123,18281,13280,4,17123
5761,23633,37527,13281,4,23633
5762,12861,28566,13282,4,28566
5763,19812,27815,13282,4,19812
5764,15000,11005,13282,4,11005
5765,9887,30472,13282,4,9887
5766,7732,7385,13282,4,7732
5767,13626,20705,13286,4,20705
5768,26600,18398,13287,4,18398
5769,14543,37566,13287,4,14543
5770,29295,24255,13289,4,24255
5771,28887,26238,13290,4,28887
5772,21499,13031,13292,4,13031
5773,29579,30102,13292,4,29579
5774,3685,14861,13292,4,14861
5775,21189,31358,13292,4,31358
5776,14588,29371,13292,4,14588
5777,36519,22863,13292,4,22863
5778,18771,12222,13292,4,18771
5779,18368,12000,13294,4,12000
5780,14570,24955,13276,4,24955
5781,19883,40173,13276,4,19883
5782,24240,18225,13276,4,24240
5783,23259,23240,13276,4,23259
5784,23331,17004,13276,4,17004
5785,9658,13445,13279,4,13445
5786,21548,7146,13279,4,21548
5787,28895,19514,13279,4,28895
5788,24849,1930,13279,4,1930
5789,32032,29617,13282,4,29617
5790,17735,25105,13282,4,17735
5791,10975,1719,13283,4,1719
5792,8440,22323,13283,4,22323
5793,13231,10636,13283,4,13231
5794,28832,23090,13283,4,23090
5795,12276,13404,13283,4,12276
5796,30809,7612,13283,4,7612
5797,26153,14889,13283,4,14889
5798,12938,7657,13283,4,7657
5799,24841,24069,13283,4,24841
5800,3586,14898,13283,4,14898
5801,6254,14470,13284,4,6254
5802,30312,22555,13284,4,30312
5803,26991,27054,13284,4,26991
5804,1953,37361,13287,4,1953
5805,20548,13727,13288,5,13727
5806,11371,38262,13283,4,38262
5807,30849,34968,13283,4,30849
5808,10978,21553,13283,4,21553
5809,14749,29919,13283,4,14749
5810,29943,10078,13288,5,10078
5811,22025,7302,13288,5,7302
5812,11362,13268,13288,5,13268
5813,28263,20235,13288,5,28263
5814,20290,16999,13288,5,16999
5815,3747,26046,13288,5,3747
5816,10507,39306,13278,5,10507
5817,28925,14427,13291,5,14427
5818,831,4964,12821,4,831
5819,17837,5838,13168,5,5838
5820,1747,14606,13168,5,14606
5821,838,29372,13168,5,838
5822,12653,875,13168,5,875
5823,22979,29055,13285,4,22979
5824,10051,21398,13285,4,21398
5825,22280,30798,13285,4,22280
5826,28108,18076,13285,4,28108
5827,27425,26424,13285,4,26424
5828,29661,27783,13285,4,27783
5829,29662,14527,13286,4,14527
5830,14543,21109,13287,5,14543
5831,14960,8517,13287,5,8517
5832,17968,29959,13289,5,29959
5833,17649,2247,13290,4,2247
5834,22707,32073,13290,4,22707
5835,33732,32856,13290,4,32856
5836,8787,24393,13290,4,8787
5837,14510,17675,13276,4,17675
5838,21177,18484,13276,4,18484
5839,6100,26885,13276,4,6100
5840,40177,14616,13276,4,14616
5841,20807,50755,13276,4,20807
5842,25861,13267,13276,4,13267
5843,6820,3694,13276,4,3694
5844,39043,30931,13276,4,30931
5845,9649,33780,13276,4,9649
5846,11683,26061,13279,5,11683
5847,27358,23075,13279,5,23075
5848,5904,7826,13279,5,7826
5849,19907,16996,13279,5,16996
5850,29935,43952,13280,4,29935
5851,28087,43949,13280,4,28087
5852,13722,22808,13280,4,13722
5853,27851,29883,13280,4,27851
5854,22773,34687,13280,4,22773
5855,11352,23242,13280,4,11352
5856,11020,26159,13280,4,11020
5857,19812,4373,13282,5,19812
5858,13804,22277,13282,5,22277
5859,8440,10975,13283,5,10975
5860,30849,11371,13283,5,30849
5861,13231,10978,13283,5,13231
5862,11388,28832,13283,5,11388
5863,12276,30809,13283,5,12276
5864,26153,12938,13283,5,12938
5865,24841,14749,13283,5,14749
5866,3586,22557,13283,5,3586
5867,22798,29967,13284,4,22798
5868,10203,25810,13284,4,10203
5869,11025,24127,13284,4,11025
5870,14377,20764,13284,4,20764
5871,20750,31600,13284,4,20750
5872,13160,36114,13284,4,36114
5873,13008,26764,13284,4,26764
5874,21560,14479,13284,4,14479
5875,18480,37579,13284,4,18480
5876,29040,30626,13284,4,30626
5877,12852,22058,13284,4,12852
5878,26236,18341,13286,4,26236
5879,26839,26832,13287,5,26832
5880,3316,34234,13292,5,3316
5881,29579,21499,13292,5,21499
5882,3685,13638,13292,5,3685
5883,21189,29594,13292,5,29594
5884,13101,4344,13292,5,13101
5885,28684,28685,13292,5,28685
5886,18771,36519,13292,5,36519
5887,22906,12977,13294,4,22906
5888,29800,25227,13294,4,25227
5889,1742,23307,13294,4,1742
5890,11575,25873,13294,4,11575
5891,29351,46718,13294,4,29351
5892,17317,43211,13294,4,17317
5893,17830,29353,13294,4,17830
5894,13069,29943,13288,9,29943
5895,22025,11362,13288,9,22025
5896,28263,20290,13288,9,28263
5897,20548,3747,13288,9,3747
5898,23461,28075,13277,5,28075
5899,10404,36278,13277,5,36278
5900,26009,30119,13277,5,26009
5901,28073,34537,13277,5,28073
5902,75,6458,12821,4,6458
5903,20193,9229,12821,4,9229
5904,6627,7540,12821,4,7540
5905,5837,4009,12821,4,5837
5906,14891,14860,12821,4,14860
5907,4061,7127,12821,5,4061
5908,9305,7452,12821,5,7452
5909,24721,18378,13285,5,24721
5910,10990,29661,13285,5,10990
5911,14108,7286,13291,9,7286
5912,24711,25160,13291,9,25160
5913,28925,18440,13291,9,18440
5914,4067,11940,12821,4,11940
5915,11226,1672,12821,5,1672
5916,12653,838,13168,9,838
5917,20396,10507,13278,9,10507
5918,24646,37882,13286,5,37882
5919,28586,29662,13286,5,28586
5920,13626,24877,13286,5,24877
5921,22428,23190,13291,9,23190
5922,14727,13447,12821,5,14727
5923,578,673,12821,5,673
5924,3492,4045,12821,5,4045
5925,17474,6081,12821,5,6081
5926,11704,791,12821,5,11704
5927,11178,7043,12821,5,7043
5928,11953,4010,12821,5,4010
5929,6101,1266,12821,5,6101
5930,5127,655,12821,5,655
5931,13799,685,12821,5,685
5932,8806,650,12821,5,8806
5933,13800,1747,13168,9,1747
5934,29673,10901,13278,9,10901
5935,10051,22979,13285,5,22979
5936,10492,22280,13285,5,22280
5937,17368,28346,13285,5,28346
5938,641,27547,13293,9,641
5939,20983,12194,13293,9,12194
5940,9543,18477,13293,9,18477
5941,14465,36822,13293,9,14465
5942,36449,31290,13295,9,36449
5943,13971,18770,13295,9,18770
5944,25365,5069,13295,9,5069
5945,13017,17094,13295,9,13017
5946,11923,19962,12821,5,11923
5947,11522,10828,12821,5,11522
5948,6691,7295,12821,5,7295
5949,9831,12043,12821,5,12043
5950,1075,762,12821,5,1075
5951,13617,17837,13168,9,17837
5952,1837,9043,12821,5,9043
5953,674,1035,12821,5,674
5954,6431,18648,13168,9,6431
5955,30856,1687,13278,9,1687
5956,28108,27425,13285,5,28108
5957,8946,11884,13278,9,8946
5958,23750,24647,13281,5,24647
5959,20809,23633,13281,5,23633
5960,21392,27745,13281,5,27745
5961,2804,29894,13285,5,29894
5962,33161,17929,13286,5,33161
5963,9907,26889,13286,5,9907
5964,12544,21883,13286,5,12544
5965,26236,18650,13286,5,26236
5966,4453,33904,13287,5,4453
5967,26600,26890,13287,5,26890
5968,9517,23072,13289,5,9517
5969,29905,17649,13290,5,29905
5970,13337,28885,13290,5,28885
5971,22704,18474,13290,5,22704
5972,22707,33732,13290,5,22707
5973,28887,8787,13290,5,8787
5974,3316,29579,13292,9,3316
5975,3685,21189,13292,9,3685
5976,14588,13101,13292,9,13101
5977,18771,28684,13292,9,28684
5978,18017,20650,12821,5,20650
5979,14510,14570,13276,5,14510
5980,24549,21177,13276,5,21177
5981,6100,40177,13276,5,6100
5982,19883,25861,13276,5,25861
5983,6820,24240,13276,5,6820
5984,23259,23331,13276,5,23259
5985,9649,39043,13276,5,9649
5986,14892,35539,13277,5,35539
5987,28073,26009,13277,9,26009
5988,9658,26313,13279,5,9658
5989,21548,13209,13279,5,21548
5990,11438,28895,13279,5,11438
5991,19474,24849,13279,5,24849
5992,29935,34182,13280,5,29935
5993,13722,28087,13280,5,13722
5994,23815,22773,13280,5,23815
5995,26228,11352,13280,5,11352
5996,1128,11020,13280,5,11020
5997,19812,12861,13282,9,19812
5998,3849,14967,13282,9,14967
5999,9887,15000,13282,9,15000
6000,7732,13804,13282,9,7732
6001,30849,8440,13283,9,8440
6002,11388,13231,13283,9,13231
6003,26153,12276,13283,9,12276
6004,24841,3586,13283,9,3586
6005,22798,11378,13284,5,22798
6006,10203,11025,13284,5,11025
6007,30312,14377,13284,5,30312
6008,13160,20750,13284,5,20750
6009,21560,13008,13284,5,13008
6010,18480,26991,13284,5,18480
6011,12852,29040,13284,5,12852
6012,1953,18155,13287,5,1953
6013,5929,24294,13289,5,5929
6014,22906,29800,13294,5,22906
6015,1742,20896,13294,5,1742
6016,11575,20700,13294,5,11575
6017,22069,29351,13294,5,29351
6018,23753,23998,13294,5,23998
6019,17830,17317,13294,5,17317
6020,18368,23575,13294,5,23575
6021,22269,25922,13294,5,22269
6022,52003,34447,12821,4,34447
6023,39067,50271,12821,4,50271
6024,49942,34524,12821,4,49942
6025,40857,41095,12821,4,40857
6026,49890,47343,12821,4,49890
6027,21032,34593,12821,4,21032
6028,5150,50276,12821,4,5150
6029,7462,34686,13277,4,7462
6030,21762,29954,13277,4,29954
6031,36278,28855,13277,4,36278
6032,10404,1125,13277,4,1125
6033,26009,27185,13277,4,26009
6034,28073,12527,13277,4,12527
6035,12921,25294,13277,5,12921
6036,9493,32203,13277,5,9493
6037,29673,23082,13278,5,29673
6038,10901,11981,13278,5,11981
6039,33860,29295,13289,5,33860
6040,21524,16998,13289,5,16998
6041,9403,29293,13289,5,9403
6042,25160,37781,13291,5,25160
6043,24711,19948,13291,5,19948
6044,22428,28869,13291,5,22428
6045,18648,11224,13168,5,11224
6046,1687,13608,13278,5,1687
6047,8946,23348,13278,5,8946
6048,20396,575,13278,5,575
6049,14561,32510,13281,5,14561
6050,9892,17967,13281,5,17967
6051,37882,30801,13286,4,30801
6052,24646,20559,13286,4,20559
6053,9907,28290,13286,4,9907
6054,21883,26708,13286,4,21883
6055,14108,29816,13291,5,29816
6056,23190,28295,13291,5,23190
6057,18440,26761,13291,5,18440
6058,31290,34922,13295,5,34922
6059,13971,22992,13295,5,22992
6060,18770,48695,13295,5,48695
6061,5069,25104,13295,5,5069
6062,17094,21070,13295,5,21070
6063,13017,25408,13295,5,13017
6064,18017,6080,12821,4,6080
6065,24008,563,12821,4,563
6066,10828,10231,12821,4,10231
6067,11522,672,12821,4,672
6068,5992,7806,12821,5,5992
6069,6431,17928,13168,5,6431
6070,13617,10400,13168,5,10400
6071,30856,9243,13278,5,9243
6072,11884,24797,13278,5,11884
6073,9109,12936,13286,4,9109
6074,12544,28932,13286,4,28932
6075,18650,30868,13286,4,30868
6076,11358,11957,13287,5,11957
6077,20100,29262,13287,5,20100
6078,7286,7260,13291,5,7260
6079,641,23641,13293,5,641
